,favorite_count,full_text,tweet_id,retweet_count
1994-01-28 21:43:42.261743616,6332,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",759793422261743616,2065
1994-01-29 12:25:53.224826880,7149,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,759846353224826880,2150
1994-01-30 09:56:38.737051648,15613,We only rate dogs... this is a Taiwanese Guide Walrus. Im getting real heckin tired of this. Please send dogs. 10/10 https://t.co/49hkNAsubi,759923798737051648,6164
1994-01-30 15:17:53.749200896,6308,Here's a wicked fast pupper. 12/10 camera could barely keep pup https://t.co/HtAR6gpUAu,759943073749200896,2271
1994-02-02 11:56:20.481531904,6065,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 https://t.co/h6s9Rch0gZ,760190180481531904,1964
1994-02-03 05:19:16.032651264,4189,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet https://t.co/4gOv2Q3iKP,760252756032651264,938
1994-02-03 15:43:39.849637889,28506,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv,760290219849637888,12474
1994-02-06 08:01:13.607086080,4495,"Doggo want what doggo cannot have. Temptation strong, dog stronger. 12/10  https://t.co/IqyTF6qik6",760521673607086080,1519
1994-02-06 12:53:03.865880579,8055,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,760539183865880576,3943
1994-02-07 17:12:17.271070720,5270,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af https://t.co/8Kmuj6SFbC,760641137271070720,1405
1994-02-07 21:36:34.973933572,7028,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,760656994973933568,2095
1994-02-10 15:25:34.457552897,4065,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,760893934457552896,1058
1994-02-11 22:09:07.850530816,12030,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,761004547850530816,3772
1994-02-14 12:03:10.836215808,5654,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,761227390836215808,1692
1994-02-15 06:15:47.749015552,4744,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,761292947749015552,1192
1994-02-15 17:40:18.830917632,5542,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,761334018830917632,1575
1994-02-18 19:31:12.357261312,4391,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",761599872357261312,1276
1994-02-19 15:49:54.376806400,52710,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.co/EY8kEFuzK7,761672994376806400,31558
1994-02-20 11:55:52.076779520,4528,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10 https://t.co/obH5vMbm1j,761745352076779520,936
1994-02-23 04:11:51.479193600,5749,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,761976711479193600,2196
1994-02-23 20:34:46.371364864,34062,This left me speechless. 14/10 heckin heroic af https://t.co/3td8P3o0mB,762035686371364864,16963
1994-02-27 02:34:49.655476224,5125,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,762316489655476224,1226
1994-02-28 19:42:19.388485633,10991,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx,762464539388485632,4574
1994-02-28 21:43:04.394268675,12009,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,762471784394268672,7045
1994-03-03 13:04:18.130116608,12960,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,762699858130116608,3941
1994-03-08 05:11:25.927849985,7831,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,763103485927849984,2481
1994-03-09 03:30:47.194451968,5754,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,763183847194451968,1605
1994-03-16 17:06:05.564780549,13428,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,763837565564780544,4542
1994-03-18 02:16:12.077010945,788,@TheEllenShow I'm not sure if you know this but that doggo right there is a 12/10,763956972077010944,59
1994-03-21 14:23:22.650378240,6443,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,764259802650378240,1651
1994-03-28 12:24:37.905154048,6847,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,764857477905154048,1926
1994-04-01 17:41:38.633691136,12374,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,765222098633691136,3684
1994-04-03 11:04:21.932261376,7560,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,765371061932261376,2350
1994-04-03 17:56:09.549590528,28117,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,765395769549590528,3691
1994-04-06 21:59:20.888528897,5537,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,765669560888528896,1325
1994-04-07 11:58:29.049503744,7721,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,765719909049503744,2341
1994-04-10 20:09:52.277377025,3985,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,766008592277377024,537
1994-04-11 12:59:59.026450432,4561,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,766069199026450432,940
1994-04-14 08:48:36.352462849,7228,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,766313316352462848,2048
1994-04-15 15:20:58.543644672,6416,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,766423258543644672,1741
1994-04-18 18:19:37.336135680,4302,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,766693177336135680,862
1994-04-19 00:22:01.925144576,2776,His name is Charley and he already has a new set of wheels thanks to donations. I heard his top speed was also increased. 13/10 for Charley,766714921925144576,422
1994-04-19 22:10:50.729734144,5410,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,766793450729734144,1479
1994-04-23 17:29:17.629476866,10800,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,767122157629476864,3106
1994-04-24 12:43:17.493538821,13092,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,767191397493538816,4149
1994-04-28 02:35:08.068192258,7979,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,767500508068192256,2542
1994-05-01 01:15:30.266464257,17095,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,767754930266464256,5869
1994-05-02 13:09:48.863397888,5072,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,767884188863397888,1533
1994-05-06 03:03:24.517830656,11631,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,768193404517830656,3862
1994-05-09 08:57:37.036525572,14538,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,768473857036525568,3730
1994-05-10 18:58:11.618299904,5350,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,768596291618299904,1388
1994-05-10 22:39:57.686943744,4390,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,768609597686943744,1324
1994-05-13 18:52:21.948723200,4469,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,768855141948723200,968
1994-05-15 03:02:17.022709760,15361,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,768970937022709760,7133
1994-05-17 22:04:43.578875904,5749,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,769212283578875904,1869
1994-05-23 12:17:46.921623552,6815,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,769695466921623552,1805
1994-05-26 08:20:25.801170949,33544,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,769940425801170944,10537
1994-05-27 20:05:51.037685760,8087,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,770069151037685760,2511
1994-05-30 10:25:58.247038976,6659,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,770293558247038976,1626
1994-05-31 19:57:58.348247044,6713,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,770414278348247040,2249
1994-06-03 14:52:22.660169732,7813,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,770655142660169728,1897
1994-06-04 23:32:39.874076672,5543,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,770772759874076672,1540
1994-06-05 03:44:12.854652928,5293,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,770787852854652928,1331
1994-06-07 18:38:21.343748096,7333,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,771014301343748096,1804
1994-06-08 19:02:04.360998913,6647,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,771102124360998912,1563
1994-06-09 04:37:28.247640064,9804,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,771136648247640064,3197
1994-06-12 00:26:38.096281600,11232,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,771380798096281600,5564
1994-06-13 09:49:26.810099713,8830,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,771500966810099712,2863
1994-06-16 12:40:56.517009408,12807,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,771770456517009408,3714
1994-06-18 03:09:10.375665664,7018,"Doggo will persevere. 13/10
https://t.co/yOVzAomJ6k",771908950375665664,2069
1994-06-20 09:02:51.039580160,4279,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,772102971039580160,1011
1994-06-20 12:22:25.936949249,2895,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,772114945936949248,516
1994-06-20 13:07:58.702071809,4007,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,772117678702071808,802
1994-06-20 22:56:31.789019136,4036,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,772152991789019136,1223
1994-06-21 10:05:07.915964416,6411,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,772193107915964416,1509
1994-06-25 21:59:19.778025472,6910,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,772581559778025472,1844
1994-06-28 17:57:44.096874500,8521,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",772826264096874496,2541
1994-06-29 08:11:35.989305348,9154,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,772877495989305344,4227
1994-07-02 23:26:52.633579521,10663,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,773191612633579520,4491
1994-07-03 14:59:21.583001600,10060,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,773247561583001600,3503
1994-07-04 08:00:24.254029826,24803,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,773308824254029824,8167
1994-07-07 02:19:56.996571136,23562,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,773547596996571136,6733
1994-07-08 12:25:53.721753600,5684,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,773670353721753600,1418
1994-07-08 21:58:07.002451968,7057,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,773704687002451968,1786
1994-07-11 10:24:44.943896577,6830,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",773922284943896576,1891
1994-07-12 04:02:12.834758656,11477,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,773985732834758656,4242
